,Unnamed: 0.1,Time,ZnOR_1,ZnOR_2,LaFeO3_1,LaFeO3_2,WO3_1,WO3_2,ZnOR_1_heatR,ZnOR_2_heatR,LaFeO3_1_heatR,LaFeO3_2_heatR,WO3_1_heatR,WO3_2_heatR,ZnOR_1_heatV,ZnOR_2_heatV,LaFeO3_1_heatV,LaFeO3_2_heatV,WO3_1_heatV,WO3_2_heatV,Temperature,Relative_Humidity,Pressure,VOC,ZnOR_1_Age,ZnOR_2_Age,LaFeO3_1_Age,LaFeO3_2_Age,WO3_1_Age,WO3_2_Age,sin_hour,cos_hour,sin_weekday,cos_weekday,sin_month,cos_month,sin_ordate,cos_ordate,year,UV,Rain,Wind_Speed,sin_wind,cos_wind,PM10,NO2,SO2,O3,CO
3678,3678,2021-06-03 05:00:00,185738892.87395832,185738892.87395832,960828.0666666668,913524.7833333332,54831755.266666666,41084477.56666667,104.83166666666666,102.59833333333331,89.44333333333334,88.32166666666667,86.185,88.31833333333334,4.032166666666667,4.021333333333333,2.9455000000000005,2.949666666666667,2.1906666666666665,2.2801666666666667,38.07333333333334,19.151666666666664,998.6516666666666,5422.145833333333,12114000.0,12114000.0,12114000.0,12114000.0,3042000.0,3042000.0,-0.251045788052553,0.0742625864960414,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,115.2,0.0,1.95,0.0169874081243931,-0.0040056691079032,21.0,16.0,1.0,63.0,0.7426666666666657
3679,3679,2021-06-03 06:00:00,131957778.73072916,131957778.73072916,1106652.7,1088705.15,32322505.2,17994424.5,104.90333333333334,102.60833333333332,89.46333333333334,88.37666666666668,86.195,88.33833333333334,4.034000000000001,4.021,2.9466666666666668,2.950666666666667,2.1910000000000003,2.2801666666666667,38.385,18.935,999.08,4160.377666666666,12117600.0,12117600.0,12117600.0,12117600.0,3045600.0,3045600.0,-0.0731508063700731,0.2513719932279996,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,514.3,0.0,0.5666666666666667,-0.0168750641775585,0.0044552922227377,22.0,34.0,3.0,39.0,0.7926666666666664
3680,3680,2021-06-03 07:00:00,112284900.73177084,112284900.73177084,1354802.316666667,1411804.066666667,28801326.466666665,13205057.216666669,104.82166666666669,102.59666666666666,89.47333333333333,88.38666666666667,86.20333333333333,88.33166666666666,4.031166666666667,4.020833333333333,2.9451666666666667,2.9498333333333333,2.190833333333333,2.2798333333333334,38.24166666666667,19.236666666666668,999.2533333333332,3375.0466666666666,12121200.0,12121200.0,12121200.0,12121200.0,3049200.0,3049200.0,0.1719986893368244,0.1973711486474757,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,1229.3,0.0,1.55,-0.015414594861808,-0.0081858221965193,23.0,36.0,3.0,40.0,0.8040000000000004
3681,3681,2021-06-03 08:00:00,121839166.7966146,121839166.7966146,1529432.0,1672341.1666666667,33795373.6,15746988.516666668,104.74166666666666,102.48666666666666,89.38000000000001,88.24,86.13666666666667,88.25333333333333,4.031333333333333,4.02,2.9448333333333334,2.9498333333333333,2.190166666666667,2.28,36.24666666666667,21.211666666666662,999.2983333333334,3259.190333333333,12124800.0,12124800.0,12124800.0,12124800.0,3052800.0,3052800.0,0.2590133832800412,-0.0380918197758505,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,1850.8,0.0,1.5833333333333333,-0.0170280015071252,-0.0038294365721406,21.0,34.0,3.0,42.0,0.7939999999999998
3682,3682,2021-06-03 09:00:00,155244448.25625,155244448.25625,1578596.75,1759447.6166666667,49301426.93333333,30115583.5,104.74666666666668,102.53166666666668,89.41666666666667,88.33500000000001,86.14666666666668,88.26833333333335,4.0315,4.019833333333333,2.9450000000000003,2.9498333333333333,2.190333333333333,2.2801666666666667,36.855,21.36,999.0966666666668,3560.5315,12128400.0,12128400.0,12128400.0,12128400.0,3056400.0,3056400.0,0.1078923671370046,-0.238533344766687,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,2401.7,0.0,1.1833333333333331,0.0174500762365539,-0.0003350509292079,21.0,25.0,3.0,62.0,0.8006666666666667
3683,3683,2021-06-03 10:00:00,231480556.68177083,231480556.68177083,1318149.85,1431913.2333333334,73717315.8,52985535.86666667,104.825,102.55333333333331,89.44000000000001,88.35166666666667,86.15166666666667,88.31333333333333,4.032666666666667,4.0205,2.9451666666666667,2.950166666666667,2.19,2.28,37.458333333333336,21.195,998.5916666666668,4741.2805,12132000.0,12132000.0,12132000.0,12132000.0,3060000.0,3060000.0,-0.1424243937806502,-0.2196684126319114,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,2847.6,0.0,1.0833333333333333,0.0161758369181637,-0.0065543664669957,18.0,18.0,2.0,86.0,0.7726666666666662
3684,3684,2021-06-03 11:00:00,249500000.0,249500000.0,1076410.183333333,1112160.7,84246068.4,63413304.66666666,104.845,102.65333333333334,89.50166666666668,88.38000000000001,86.18333333333334,88.33500000000001,4.033166666666667,4.0215,2.9458333333333333,2.95,2.190166666666667,2.28,38.51,20.63833333333333,997.9166666666666,5950.255666666666,12135600.0,12135600.0,12135600.0,12135600.0,3063600.0,3063600.0,-0.2617968238801191,0.0011586450238556,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,3164.7,0.0,1.933333333333333,0.0012348594727503,0.0174095531783348,18.0,19.0,2.0,99.0,0.7899999999999995
3685,3685,2021-06-03 12:00:00,249500000.0,249500000.0,880329.2372881356,844958.8474576271,106847413.96610168,83397203.52542374,104.92372881355932,102.64237288135593,89.5322033898305,88.41016949152544,86.27118644067797,88.33898305084746,4.033728813559322,4.020508474576271,2.946440677966102,2.9498305084745766,2.190338983050847,2.28,39.320338983050846,20.284745762711864,997.3610169491526,8101.312881355932,12139200.0,12139200.0,12139200.0,12139200.0,3067200.0,3067200.0,-0.140474461442117,0.2209204497880551,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,3292.1,0.0,2.3833333333333333,0.0043800553731952,-0.0168947487319122,18.0,14.0,2.0,124.0,0.7826666666666662
3686,3686,2021-06-03 13:00:00,249500000.0,249500000.0,798512.75,727635.55,106726485.86666666,84112454.66666667,104.86833333333334,102.65166666666669,89.51833333333335,88.38666666666667,86.25166666666665,88.35,4.031166666666667,4.021333333333333,2.946833333333333,2.95,2.1905,2.28,39.53333333333333,20.635,996.765,8971.92,12142800.0,12142800.0,12142800.0,12142800.0,3070800.0,3070800.0,0.1099994730145972,0.2375690118439699,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,3234.2,0.0,2.8166666666666664,-0.0145031430951894,-0.0097095962916676,12.0,14.0,2.0,121.0,0.7559999999999992
3687,3687,2021-06-03 14:00:00,249500000.0,249500000.0,771768.8666666667,692357.65,115031140.26666668,90840643.46666668,104.855,102.64833333333333,89.48666666666666,88.37666666666668,86.26333333333334,88.33999999999999,4.032,4.020833333333333,2.946833333333333,2.95,2.19,2.28,39.13333333333333,20.86,996.2033333333331,9304.183166666666,12146400.0,12146400.0,12146400.0,12146400.0,3074400.0,3074400.0,0.2593403992702513,0.0357977200161695,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,2982.2,0.0,2.233333333333333,-0.0004887049585755,0.0174464491301288,10.0,12.0,2.0,126.0,0.734666666666666
3688,3688,2021-06-03 15:00:00,257816666.66666663,257816666.66666663,741404.8333333334,656946.9833333333,127536716.53333332,99487853.46666668,104.805,102.61333333333332,89.43,88.34166666666667,86.19,88.33333333333333,4.031166666666667,4.020166666666666,2.9450000000000003,2.949666666666667,2.190166666666667,2.28,38.49,21.24333333333333,995.8933333333332,10158.913333333334,12150000.0,12150000.0,12150000.0,12150000.0,3078000.0,3078000.0,0.1702449584463643,-0.1988858305048529,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,1820.9,0.0,2.3666666666666667,0.0151918175124058,0.0085922116161363,15.0,14.0,2.0,129.0,0.7533333333333329
3689,3689,2021-06-03 16:00:00,257816666.66666663,257816666.66666663,735127.2333333333,649966.6666666666,126297882.8,97814089.73333332,104.79833333333332,102.635,89.45666666666668,88.35166666666667,86.18333333333334,88.32833333333333,4.031333333333333,4.020833333333333,2.9458333333333333,2.9498333333333333,2.190333333333333,2.28,38.458333333333336,21.51,995.7783333333332,10028.381166666666,12153600.0,12153600.0,12153600.0,12153600.0,3081600.0,3081600.0,-0.0753729120482587,-0.2507146656687137,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,927.1,0.0,1.4666666666666668,0.0153415357724945,0.0083219408750591,19.0,17.0,2.0,127.0,0.7753333333333327
3690,3690,2021-06-03 17:00:00,278608333.3333333,278608333.3333333,728275.6666666666,642932.85,133974530.53333332,102766376.0,104.80666666666666,102.61833333333334,89.46166666666666,88.31833333333334,86.25833333333334,88.29833333333333,4.031666666666667,4.020833333333333,2.947166666666667,2.9498333333333333,2.191666666666667,2.279333333333333,38.26,21.48333333333333,995.9433333333332,10101.928000000002,12157200.0,12157200.0,12157200.0,12157200.0,3085200.0,3085200.0,-0.2516932748057057,-0.0720375934466784,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,1480.3,0.0,2.583333333333333,0.0062903654574883,-0.0162803170177348,22.0,18.0,2.0,132.0,0.7706666666666663
3691,3691,2021-06-03 18:00:00,291083333.3333333,291083333.3333333,709150.7333333333,624230.6833333333,137877553.6,106326976.93333334,104.81666666666666,102.645,89.44333333333334,88.28,86.2,88.31333333333333,4.032666666666667,4.021333333333333,2.9451666666666667,2.949666666666667,2.1905,2.28,38.21,21.581666666666667,995.9866666666666,10895.394666666669,12160800.0,12160800.0,12160800.0,12160800.0,3088800.0,3088800.0,-0.1966080014497935,0.1728705099718497,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,637.6,0.0,1.95,-0.0091032310939984,-0.0148912257197306,19.0,18.0,2.0,135.0,0.7886666666666664
3692,3692,2021-06-03 19:00:00,253658333.3333333,253658333.3333333,720993.3166666667,635004.2666666667,130433609.33333331,100260776.93333334,104.80666666666666,102.63,89.44166666666666,88.325,86.21499999999999,88.32833333333333,4.032,4.021,2.9458333333333333,2.95,2.190333333333333,2.280333333333333,38.23166666666667,21.35666666666667,996.385,10216.280833333332,12164400.0,12164400.0,12164400.0,12164400.0,3092400.0,3092400.0,0.0392377617348056,0.2588422637554617,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,51.2,0.0,1.6833333333333331,-0.0104862387854715,0.0139519251689787,23.0,22.0,2.0,130.0,0.7746666666666667
3693,3693,2021-06-03 20:00:00,410194915.2542373,410194915.2542373,706524.1525423729,621999.1525423729,152417074.44067797,114277833.62711865,104.80338983050846,102.57627118644068,89.40508474576271,88.23559322033897,86.15762711864407,88.29830508474576,4.031525423728814,4.020847457627118,2.945423728813559,2.95,2.1901694915254235,2.28,37.61186440677966,21.233898305084747,996.8474576271186,11118.519152542372,12168000.0,12168000.0,12168000.0,12168000.0,3096000.0,3096000.0,0.2390085077346339,0.1068356339545606,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,0.0,0.0,0.8833333333333334,-0.01160191000416,-0.0130389073177961,37.0,22.0,2.0,140.0,0.7900000000000003
3694,3694,2021-06-03 21:00:00,286925000.0,286925000.0,714621.8833333333,633801.4,138040436.26666668,101958357.06666666,104.835,102.54166666666669,89.38666666666667,88.24499999999999,86.15666666666667,88.30833333333334,4.032666666666667,4.020333333333332,2.946,2.9498333333333333,2.1905,2.28,37.35,21.526666666666664,997.405,10545.359666666664,12171600.0,12171600.0,12171600.0,12171600.0,3099600.0,3099600.0,0.2190359339674459,-0.1433951850063944,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,0.0,0.0,1.7666666666666668,0.0142102913762178,0.0101333626595368,36.0,30.0,1.0,121.0,0.772
3695,3695,2021-06-03 22:00:00,249500000.0,249500000.0,774455.7833333333,702919.1666666666,108759974.8,78811572.0,104.84333333333332,102.55333333333331,89.36166666666666,88.235,86.10833333333333,88.30666666666666,4.032666666666667,4.0205,2.9450000000000003,2.9493333333333336,2.189333333333333,2.28,37.10666666666667,22.02,997.9683333333334,7789.567666666667,12175200.0,12175200.0,12175200.0,12175200.0,3103200.0,3103200.0,-0.0023172673534486,-0.2617891321732475,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,0.0,0.0,4.3,0.0004117504435947,-0.0174484349257722,26.0,33.0,1.0,97.0,0.7679999999999996
3696,3696,2021-06-03 23:00:00,249500000.0,249500000.0,800486.25,737757.4,109036551.6,81947177.06666666,104.755,102.55,89.36333333333333,88.25,86.14,88.30833333333334,4.031666666666667,4.020333333333332,2.945666666666667,2.95,2.190166666666667,2.28,36.92333333333333,22.84333333333333,998.3566666666668,7045.223499999999,12178800.0,12178800.0,12178800.0,12178800.0,3106800.0,3106800.0,-0.2215399837562084,-0.1394953585224552,0.1266690230272603,-0.8886151869797079,-0.1463016127401462,0.5027439864559993,0.0067857190043248,-0.0157691421894538,2021,0.0,0.0,4.9,0.0004117504435947,-0.0174484349257722,28.0,17.0,2.0,106.0,0.7879999999999995
3697,3697,2021-06-04 00:00:00,249500000.0,249500000.0,810039.6333333333,751080.6666666666,99441126.13333334,77697453.73333333,104.72833333333332,102.54,89.37166666666667,88.24,86.175,88.27333333333333,4.030666666666667,4.020833333333333,2.945666666666667,2.9498333333333333,2.1911666666666667,2.28,36.575,23.64333333333333,998.5383333333334,6710.052833333333,12182400.0,12182400.0,12182400.0,12182400.0,3110400.0,3110400.0,0.0,0.2617993877991494,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,0.0,0.0,4.916666666666667,-0.0129011369237143,0.0117549175183104,28.0,13.0,1.0,98.0,0.7813333333333325
3698,3698,2021-06-04 01:00:00,225936112.58385417,225936112.58385417,845449.2666666667,790276.0333333333,73190366.6,58271977.0,104.82,102.585,89.43833333333333,88.31833333333334,86.18833333333333,88.31166666666667,4.032166666666667,4.0205,2.946833333333333,2.949666666666667,2.190166666666667,2.28,38.205000000000005,22.376666666666665,998.72,5900.169833333333,12186000.0,12186000.0,12186000.0,12186000.0,3114000.0,3114000.0,0.2202965886734546,0.1414508129027477,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,0.0,0.0,4.316666666666666,0.0104246000639949,-0.0139980403375781,29.0,14.0,2.0,86.0,0.7626666666666659
3699,3699,2021-06-04 02:00:00,171877782.62916666,171877782.62916666,931705.0666666668,891601.8333333334,48827684.06666667,38361311.96666667,104.94666666666669,102.70333333333332,89.56166666666667,88.45166666666667,86.3,88.39166666666667,4.032333333333333,4.021166666666667,2.9473333333333334,2.950333333333333,2.191666666666667,2.280333333333333,40.59666666666667,20.141666666666666,999.0016666666668,5057.575833333333,12189600.0,12189600.0,12189600.0,12189600.0,3117600.0,3117600.0,0.2380535096703053,-0.1089469870425945,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,0.0,0.0,4.816666666666666,-0.0037293174060748,0.0170502085462746,27.0,13.0,2.0,78.0,0.7339999999999995
3700,3700,2021-06-04 03:00:00,166333338.53125,166333338.53125,1029576.9,1017475.9833333332,43281583.266666666,32367850.33333333,104.90333333333334,102.705,89.57,88.46833333333333,86.28999999999999,88.38833333333334,4.031333333333333,4.021166666666667,2.947833333333333,2.950166666666667,2.1918333333333333,2.28,40.485,20.12,999.0433333333332,4495.5715,12193200.0,12193200.0,12193200.0,12193200.0,3121200.0,3121200.0,0.0369451317162842,-0.2591794295357481,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,0.0,0.0,3.1666666666666665,0.0108128809681434,0.0137003293739774,27.0,16.0,2.0,72.0,0.7393333333333328
3701,3701,2021-06-04 04:00:00,166333338.53125,166333338.53125,1086258.6440677966,1096970.4576271186,41040949.084745765,31658970.440677967,104.94406779661016,102.72542372881357,89.60677966101696,88.49491525423728,86.32033898305085,88.45254237288135,4.031525423728814,4.021016949152542,2.947457627118644,2.9498305084745766,2.1922033898305084,2.2811864406779656,41.16101694915254,19.259322033898304,999.1118644067795,4468.655084745763,12196800.0,12196800.0,12196800.0,12196800.0,3124800.0,3124800.0,-0.1981304299564842,-0.1711234997809129,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,0.0,0.0,5.583333333333333,0.0142102913762178,0.0101333626595368,26.0,13.0,2.0,72.0,0.7426666666666659
3702,3702,2021-06-04 05:00:00,160095837.7515625,160095837.7515625,1151622.933333333,1178410.2333333334,34541733.766666666,24122548.2,104.96666666666668,102.72666666666667,89.62333333333332,88.50500000000001,86.325,88.41166666666666,4.032,4.021166666666667,2.948166666666667,2.9498333333333333,2.192,2.28,41.16333333333333,19.14333333333333,999.38,4207.289833333333,12200400.0,12200400.0,12200400.0,12200400.0,3128400.0,3128400.0,-0.251045788052553,0.0742625864960414,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,112.6,0.0,2.2333333333333334,-0.0126380616167743,-0.0120373094318175,25.0,16.0,2.0,62.0,0.7459999999999997
3703,3703,2021-06-04 06:00:00,141383335.4125,141383335.4125,1290918.4,1365127.1333333333,28346082.5,16774783.833333334,104.97333333333331,102.72166666666666,89.61666666666666,88.51166666666667,86.33166666666666,88.41833333333334,4.032666666666667,4.021,2.947833333333333,2.95,2.1926666666666668,2.28,40.93666666666666,19.355,999.6833333333332,3692.678,12204000.0,12204000.0,12204000.0,12204000.0,3132000.0,3132000.0,-0.0731508063700731,0.2513719932279996,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,372.9,0.0,1.0333333333333334,0.0174113802405721,0.0012088250100495,26.0,27.0,3.0,50.0,0.8400000000000007
3704,3704,2021-06-04 07:00:00,119760000.0,119760000.0,1552761.316666667,1717255.1,22246841.3,9590569.5,104.91333333333334,102.71166666666666,89.59666666666666,88.48833333333333,86.29333333333334,88.39666666666668,4.032,4.0216666666666665,2.9483333333333333,2.9505,2.191666666666667,2.28,40.185,20.2,999.8183333333332,3078.9566666666665,12207600.0,12207600.0,12207600.0,12207600.0,3135600.0,3135600.0,0.1719986893368244,0.1973711486474757,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,1164.8,0.0,1.7166666666666668,0.0174440983416583,-0.0005664387286034,27.0,37.0,3.0,40.0,0.8453333333333343
3705,3705,2021-06-04 08:00:00,112552222.30885416,112552222.30885416,1920712.4166666667,2220513.833333333,22072633.166666668,8557762.6,104.91666666666669,102.64833333333333,89.55833333333334,88.44,86.25833333333334,88.36833333333334,4.033666666666667,4.020833333333333,2.9473333333333334,2.949666666666667,2.192,2.2801666666666667,39.28333333333333,21.016666666666666,999.8283333333331,2693.560833333333,12211200.0,12211200.0,12211200.0,12211200.0,3139200.0,3139200.0,0.2590133832800412,-0.0380918197758505,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,1800.4,0.0,1.6666666666666667,0.0160976970689946,0.0067440024363569,25.0,40.0,5.0,40.0,0.8353333333333339
3706,3706,2021-06-04 09:00:00,148452503.11875,148452503.11875,2028725.2166666663,2388255.2,38710604.333333336,22195265.1,104.77833333333334,102.53666666666666,89.42333333333333,88.35666666666665,86.16333333333334,88.28833333333334,4.031000000000001,4.020333333333332,2.9450000000000003,2.9498333333333333,2.19,2.2796666666666665,37.04666666666667,23.491666666666667,999.7133333333334,2911.706333333333,12214800.0,12214800.0,12214800.0,12214800.0,3142800.0,3142800.0,0.1078923671370046,-0.238533344766687,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,2365.1,0.0,1.8,-0.013843002144938,-0.010629614828485,25.0,28.0,4.0,57.0,0.826666666666667
3707,3707,2021-06-04 10:00:00,228856845.9992188,228856845.9992188,1532914.3666666667,1738050.4,78133725.4,60321798.86666667,104.76333333333334,102.535,89.40666666666668,88.31,86.12333333333332,88.26166666666667,4.0315,4.020666666666666,2.944666666666667,2.949666666666667,2.1896666666666667,2.279333333333333,36.73333333333333,24.095,999.2833333333332,4247.778,12218400.0,12218400.0,12218400.0,12218400.0,3146400.0,3146400.0,-0.1424243937806502,-0.2196684126319114,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,2823.6,0.0,1.4666666666666668,-0.0105485118384052,-0.013904902652724,26.0,19.0,3.0,90.0,0.7993333333333328
3708,3708,2021-06-04 11:00:00,249500000.0,249500000.0,1059753.1333333333,1096693.566666667,95711352.0,76372101.86666666,104.80666666666666,102.585,89.42666666666668,88.355,86.22166666666666,88.315,4.0315,4.020666666666666,2.944666666666667,2.95,2.1905,2.28,37.64333333333333,23.886666666666667,998.7066666666668,5827.463000000001,12222000.0,12222000.0,12222000.0,12222000.0,3150000.0,3150000.0,-0.2617968238801191,0.0011586450238556,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,3139.1,0.0,1.2833333333333334,-0.0037045886932565,-0.017055598564709,28.0,19.0,3.0,107.0,0.7946666666666663
3709,3709,2021-06-04 12:00:00,262186440.6779661,262186440.6779661,851810.3220338983,808818.1016949152,112325523.52542374,90664873.89830507,104.86949152542373,102.6542372881356,89.50508474576272,88.37627118644068,86.24745762711864,88.32203389830508,4.032372881355933,4.021016949152542,2.9462711864406783,2.95,2.189830508474576,2.279830508474576,38.97627118644068,22.15593220338983,997.9932203389832,7764.684915254237,12225600.0,12225600.0,12225600.0,12225600.0,3153600.0,3153600.0,-0.140474461442117,0.2209204497880551,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,3277.6,0.0,1.9833333333333327,-0.0077974898855872,-0.0156146268373878,24.0,16.0,2.0,135.0,0.7733333333333327
3710,3710,2021-06-04 13:00:00,249500000.0,249500000.0,769176.3833333333,698615.4,115713519.33333331,94149140.93333334,104.89333333333336,102.71166666666666,89.54333333333332,88.425,86.29166666666667,88.405,4.031833333333334,4.021333333333333,2.948,2.95,2.190833333333333,2.281166666666666,40.24,21.506666666666668,997.13,9284.335666666668,12229200.0,12229200.0,12229200.0,12229200.0,3157200.0,3157200.0,0.1099994730145972,0.2375690118439699,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,3284.2,0.0,2.3666666666666667,-0.0031239493616385,-0.0171714402474756,13.0,13.0,3.0,145.0,0.7339999999999994
3711,3711,2021-06-04 14:00:00,253658333.3333333,253658333.3333333,742273.1166666667,664678.8166666667,117869136.93333334,95397110.26666668,104.88333333333334,102.69166666666666,89.53833333333334,88.39833333333334,86.27333333333333,88.33333333333333,4.032,4.0205,2.946,2.949666666666667,2.1905,2.28,39.80333333333333,21.336666666666662,996.3333333333334,9939.287833333334,12232800.0,12232800.0,12232800.0,12232800.0,3160800.0,3160800.0,0.2593403992702513,0.0357977200161695,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,2334.7,0.0,3.3000000000000003,-0.0171333934308621,0.0033262966389059,9.0,13.0,2.0,143.0,0.7239999999999998
3712,3712,2021-06-04 15:00:00,249500000.0,249500000.0,734533.6333333333,655958.4166666666,116252872.53333332,94288764.53333332,104.885,102.70333333333332,89.555,88.41000000000001,86.28166666666667,88.34166666666667,4.032,4.021,2.946833333333333,2.95,2.190333333333333,2.28,39.61,21.566666666666663,996.1016666666668,10075.678333333331,12236400.0,12236400.0,12236400.0,12236400.0,3164400.0,3164400.0,0.1702449584463643,-0.1988858305048529,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,2374.2,0.0,3.083333333333333,0.0073796777937667,-0.0158163768116119,12.0,15.0,2.0,140.0,0.7346666666666658
3713,3713,2021-06-04 16:00:00,278608333.3333333,278608333.3333333,729031.4666666667,649382.9833333333,124862524.93333334,100018160.93333334,104.89333333333336,102.65833333333332,89.49833333333332,88.36666666666666,86.27,88.325,4.032,4.0216666666666665,2.947166666666667,2.950333333333333,2.1905,2.28,39.195,22.476666666666667,995.8716666666666,9832.351666666666,12240000.0,12240000.0,12240000.0,12240000.0,3168000.0,3168000.0,-0.0753729120482587,-0.2507146656687137,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,750.7,0.0,2.8833333333333333,0.0139053796056118,0.0105478830961734,19.0,18.0,2.0,145.0,0.7646666666666662
3714,3714,2021-06-04 17:00:00,282766666.6666667,282766666.6666667,722971.9,643588.75,131473686.66666669,102220387.6,104.85666666666664,102.65333333333334,89.455,88.37333333333335,86.25500000000001,88.34166666666667,4.032333333333333,4.021333333333333,2.946166666666667,2.950166666666667,2.190333333333333,2.2798333333333334,38.58833333333334,22.895,995.7733333333332,9734.326333333333,12243600.0,12243600.0,12243600.0,12243600.0,3171600.0,3171600.0,-0.2516932748057057,-0.0720375934466784,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,522.3,0.0,2.533333333333333,-0.0019520348769408,0.017343787926111,23.0,23.0,2.0,139.0,0.7559999999999993
3715,3715,2021-06-04 18:00:00,303558333.3333333,303558333.3333333,717326.0666666667,637470.4,138225187.73333332,107049456.8,104.84166666666668,102.63833333333334,89.43666666666667,88.345,86.24666666666667,88.36666666666666,4.032333333333333,4.021333333333333,2.9450000000000003,2.9498333333333333,2.190333333333333,2.281,38.285,23.313333333333333,995.635,9695.107833333332,12247200.0,12247200.0,12247200.0,12247200.0,3175200.0,3175200.0,-0.1966080014497935,0.1728705099718497,-0.6793043312793746,-0.5867091421059872,-0.1463016127401462,0.5027439864559993,-0.0096029359827255,-0.0142300895397233,2021,237.5,0.0,1.4,0.0173959300005508,0.0014138738284032,29.0,21.0,2.0,143.0,0.7686666666666664
