,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
25,34.864665269851685,0.8556028382874131,0.2800004482269287,0.016514216071824336,883,11,2,sqrt,10,False,"{'n_estimators': 883, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",-0.28061358035294565,0.02883113482980289,-0.5013748401569984,-0.25105242856004706,0.21746262552358775,27
26,21.373997449874878,0.9388146589826256,0.2479999860127767,0.02906235297995363,705,11,3,sqrt,30,True,"{'n_estimators': 705, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",-0.27868730792337826,0.060305116288860705,-0.6542861889655164,-0.29088946020001133,0.29185824501679486,68
27,24.913331349690754,0.6033335699514754,0.3210002581278483,0.014142740293532035,794,11,3,sqrt,22,True,"{'n_estimators': 794, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 22, 'bootstrap': True}",-0.2591716184813974,0.06369045565662745,-0.669397016412776,-0.2882927264125153,0.2999892660542251,63
28,11.540666103363037,0.05447993902177039,0.1660005251566569,0.015299004673574949,438,11,3,sqrt,10,True,"{'n_estimators': 438, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-0.28770508894681807,0.02875797135806757,-0.6761409561961659,-0.3116960245949721,0.28827336362294786,96
29,10.730995893478394,0.3628287966326689,0.1360013484954834,0.021953395841985104,350,9,3,sqrt,18,True,"{'n_estimators': 350, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-0.2799278448147742,0.07558943824501707,-0.7053705899370172,-0.30323633216892476,0.3192513175034938,90
30,33.56699824333191,1.1852642980231585,0.2576681772867839,0.053667959379697705,705,11,3,sqrt,14,False,"{'n_estimators': 705, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 14, 'bootstrap': False}",-0.26329382396155965,0.06220234281335028,-0.5131758193374,-0.2380891001618698,0.23557230446490346,7
31,31.233331362406414,0.9928756162625301,0.2696683406829834,0.05405190626505921,616,9,3,sqrt,22,False,"{'n_estimators': 616, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 22, 'bootstrap': False}",-0.25824249934854343,0.04913198919777325,-0.540636327467364,-0.24991561253937808,0.24084389082066815,24
32,58.47166657447815,1.9725834566139935,0.504000743230184,0.05499459614015226,1150,10,2,sqrt,18,False,"{'n_estimators': 1150, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': False}",-0.2687822776005564,0.0736343904171246,-0.5087740414947844,-0.23464064289273875,0.23898972614726033,3
33,27.942663272221882,0.9410062201268717,0.3146687348683675,0.052231904691029035,883,9,3,sqrt,30,True,"{'n_estimators': 883, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",-0.26867452729712077,0.04276367512218693,-0.6637633018424635,-0.29655805133913243,0.2891115245938298,78
34,24.538663148880005,0.7693845159204741,0.3300007184346517,0.060503278544583955,794,11,3,sqrt,26,True,"{'n_estimators': 794, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 26, 'bootstrap': True}",-0.27565995366447665,0.06412493746107413,-0.6663611075785995,-0.29263204126066733,0.298461057557437,72
